10572,University 1 Chemistry: Structure and Modelling in Chemistry,A05,1300,James,Xidos,fall
10573,University 1 Chemistry: Structure and Modelling in Chemistry,A06,1300,Olesya,Xidos,fall
10574,University 1 Chemistry: Structure and Modelling in Chemistry,B06,1300,Angela,Xidos,fall
10598,Solid Mechanics 1,A01,2800,Pooneh,Maghoul,fall
10632,Environmental Engineering Analysis,A01,3690,Mehrnaz,Sadrnourmohamadi,fall
10633,Environmental Engineering Analysis,B01,3690,Mehrnaz,Sadrnourmohamadi,fall
10634,Environmental Engineering Analysis,B02,3690,Mehrnaz,Sadrnourmohamadi,fall
10635,Geotechnical Materials and Analysis,A01,3730,Marolo,Alfaro,fall
10636,Hydrology,A01,3750,Hartmut,Hollaender,fall
10637,Structural Analysis,A01,3760,Mohamed,Mady,fall
10638,Transportation Engineering 1,A01,3790,Babak,Mehran,fall
10640,Geotechnical Design,A01,4220,James,Blatz,fall
10641,Groundwater Hydrology,A01,4250,Hartmut,Hollaender,fall
10643,Introductory Organic Chemistry 1: Structure and Function,A01,2210,John,Sorensen,fall
10644,Introductory Organic Chemistry 1: Structure and Function,A02,2210,Rebecca,Sorensen,fall
10652,Introductory Organic Chemistry 1: Structure and Function,B07,2210,Horace,Sorensen,fall
10653,Introductory Organic Chemistry 1: Structure and Function,B01,2210,Horace,Sorensen,fall
10654,Introductory Organic Chemistry 1: Structure and Function,B02,2210,Horace,Sorensen,fall
10655,Introductory Organic Chemistry 1: Structure and Function,B03,2210,Horace,Sorensen,fall
10656,Introductory Organic Chemistry 1: Structure and Function,B04,2210,Horace,Sorensen,fall
10657,Introductory Organic Chemistry 1: Structure and Function,B05,2210,Horace,Sorensen,fall
10658,Introductory Organic Chemistry 1: Structure and Function,B99,2210,Horace,Luong,fall
10659,Biochemistry 1: Biomolecules and an Introduction to Metabolic Energy,A01,2360,Diana,Nichols,fall
10660,Biochemistry 1: Biomolecules and an Introduction to Metabolic Energy,A02,2360,Sean,Nichols,fall
10663,Structural Design 2,A01,4390,Ehab,El-Salakawy,fall
10672,Transportation Engineering 2,A01,4400,Jonathan,Regehr,fall
10686,Elements of Biochemistry 1,A01,2770,Joe,Nichols,fall
10700,Structural Transformations in Organic Chemistry,A01,3390,Gaelen,Fehr,fall
10703,Research Project in Chemistry or Biochemistry (Part A),A01,4710,Mario,Bieringer,fall
10708,Project in Microbiology (Part A),A01,4530,Ann,Brassinga,fall
10709,Biological Energy Transduction,A01,4540,Pavel,Dibrov,fall
10732,Basic Statistical Analysis 1,D01,1000,Ankit,Doshi,fall
10758,Introduction to Thermal Sciences,A01,1460,Meghan,Guyot,fall
10759,Introduction to Thermal Sciences,A02,1460,Amin,Yousefi,fall
10760,Linear Models,A01,7140,Saumen,Mandal,fall
10771,Graduate Seminar in Microbiology 1 (Part A),A01,7010,Ayush,Yurkov,fall
10772,Graduate Seminar in Microbiology 2 (Part A),A01,7020,Ayush,Yurkov,fall
10778,Introduction to Statics,A01,1440,Miroslava,Kavgic,fall
10779,Introduction to Statics,A02,1440,David,Amorim,fall
10780,Essentials of Microbiology,D01,1220,Chris,Rathgeber,fall
10783,Biology: Biological Diversity and Interaction,D01,1010,Michael,Shaw,fall
10784,Introductory Computer Science 1,D01,1010,Gord,Boyer,fall
10786,Introductory Computer Science 2,D01,1020,Robert,Guderian,fall
10794,Applied Finite Mathematics,D01,1010,Darja,Barr,fall
10795,Vector Geometry and Linear Algebra,D01,1300,Stephanie,Portet,fall
10796,Introduction to Calculus,D01,1500,Nicholas,Harland,fall
10797,The Engineering Design Process (Part A),A01,7010,Marcia,Topping,fall
10799,Techniques of Classical and Linear Algebra,B03,1210,Aidin,Zaherparandaz,fall
10800,Techniques of Classical and Linear Algebra,B04,1210,Aidin,Zaherparandaz,fall
10803,Calculus 2,D01,1700,Sasho,Kalajdzievski,fall
10847,Biochemistry 1: Biomolecules and an Introduction to Metabolic Energy,B01,2360,Ellert,Nichols,fall
10849,Biochemistry 1: Biomolecules and an Introduction to Metabolic Energy,B02,2360,Ellert,Nichols,fall
10850,Biochemistry 1: Biomolecules and an Introduction to Metabolic Energy,B03,2360,Ellert,Nichols,fall
10851,Biochemistry 1: Biomolecules and an Introduction to Metabolic Energy,B04,2360,Ellert,Nichols,fall
10852,Biochemistry 1: Biomolecules and an Introduction to Metabolic Energy,B05,2360,Ellert,Nichols,fall
10853,Biochemistry 1: Biomolecules and an Introduction to Metabolic Energy,B06,2360,Ellert,Nichols,fall
10854,Biochemistry 1: Biomolecules and an Introduction to Metabolic Energy,B99,2360,Ellert,Nichols,fall
10868,Elements of Biochemistry 1,B01,2770,Ellert,Nichols,fall
10870,Elements of Biochemistry 1,B02,2770,Ellert,Nichols,fall
10871,Elements of Biochemistry 1,B03,2770,Ellert,Nichols,fall
10872,Elements of Biochemistry 1,B99,2770,Ellert,Nichols,fall
10877,Gas Turbine Propulsion Systems,A01,4200,Madjid,Birouk,fall
10883,Instrumental Analysis,A01,3590,Christian,Kuss,fall
10885,Engineering Design,A01,4860,Paul,Labossiere,fall
10890,Design in Engineering,A01,1430,Donald,Geddert,fall
10893,Design in Engineering,A02,1430,Donald,Geddert,fall
10911,Digital Logic Systems,A01,2220,Douglas,Buchanan,fall
10912,Digital Logic Systems,B01,2220,Douglas,Buchanan,fall
10916,Digital Logic Systems,B02,2220,Douglas,Buchanan,fall
10917,Digital Logic Systems,B03,2220,Douglas,Buchanan,fall
10918,Electronics 3E,A01,3670,Aniruddha,Gole,fall
10919,Undergraduate Honours Project,A01,4520,Ruppa,Thulasiram,fall
10920,Electronics 3E,B01,3670,Aniruddha,Gole,fall
10921,Industrial Project,A01,4560,Ruppa,Thulasiram,fall
10922,Electronics 3E,B02,3670,Aniruddha,Gole,fall
10941,Electric Power and Machines,A01,3720,Udaya,Annakkage,fall
10942,Electric Power and Machines,B01,3720,Udaya,Annakkage,fall
10943,Electric Power and Machines,B02,3720,Udaya,Annakkage,fall
10944,Electric Power and Machines,B03,3720,Udaya,Annakkage,fall
10945,Electric Power and Machines,B04,3720,Udaya,Annakkage,fall
10946,Systems Engineering Principles 1,A01,3740,Ken,Ferens,fall
10947,Systems Engineering Principles 1,B01,3740,Ken,Ferens,fall
10948,Control Systems,A01,4150,Blair,Yoshida,fall
10949,Control Systems,B01,4150,Blair,Yoshida,fall
10950,Control Systems,B02,4150,Blair,Yoshida,fall
10952,Control Systems,B04,4150,Blair,Yoshida,fall
10953,Microprocessor Interfacing,A01,4240,Witold,Kinsner,fall
10954,Microprocessor Interfacing,B01,4240,Witold,Kinsner,fall
10955,Microprocessor Interfacing,B02,4240,Witold,Kinsner,fall
10957,Microwave Engineering,A01,4290,Dustin,Isleifson,fall
10959,Group Design Project (Part A),A01,4600,Shaahin,Jeffrey,fall
10960,Digital Systems Implementation,A01,4740,Bob,McLeod,fall
10961,Digital Systems Implementation,B01,4740,Bob,McLeod,fall
10988,Workterm 1,K01,2980,Lisa,Wise,fall
10989,Workterm 2,K01,3980,Lisa,Wise,fall
10991,Workterm 3,K01,4980,Lisa,Wise,fall
10994,Work Term 2,K01,3990,Jan,Stoyko,fall
10995,Work Term 3,K01,4980,Jan,Stoyko,fall
10996,Work Term 4,K01,4990,Jan,Stoyko,fall
11000,Introduction to Electrical and Computer Engineering,A01,1450,Douglas,Thomson,fall
11001,Introduction to Electrical and Computer Engineering,B01,1450,Douglas,Yoshida,fall
11002,Introduction to Electrical and Computer Engineering,B02,1450,Douglas,Yoshida,fall
11011,Calculus 2,B07,1700,Kaiming,Guo,fall
11013,Calculus 2,B09,1700,Hermie,Monterde,fall
11014,Calculus 2,B10,1700,Gurjyot,Kaur,fall
11055,Biologie : Les fondements de la vie,A01,1001,TBA,TBA,fall
11056,Université I Chimie : La structure et la modélisation chimique,A01,1301,TBA,TBA,fall
11057,Université I Chimie : La structure et la modélisation chimique,B01,1301,TBA,TBA,fall
11058,Université I Chimie : La structure et la modélisation chimique,B02,1301,TBA,TBA,fall
11059,Introduction à la chimie organique I : Structure et fonction,A01,2211,Mireille,St-Vincent,fall
11060,Biochimie I : Les molécules biochimiques et une introduction à l'énergie métabolique,A01,2361,Michael,Dickman,fall
11064,Sujets choisis en mathématiques (Partie A),A01,1191,Aboubacar,Bagayogo,fall
11065,Introduction au calcul,A01,1501,Mohamed,Nasri,fall
11067,Mécanismes des maladies microbiennes,A01,3011,Kegnon,Oule,fall
11068,Biologie moléculaire,A01,3411,TBA,TBA,fall
11069,Physique générale I,A01,1021,Michel,Gagnon,fall
11070,Physique I : La mécanique,A01,1051,Michel,Gagnon,fall
11072,Analyse statistique de base I,A01,1001,TBA,TBA,fall
11073,Analyse statistique de base I,A02,1001,Mohamed,Nasri,fall
11092,Biologie I : Thèmes et principes,A01,1021,TBA,TBA,fall
11093,Biologie I: Thèmes et principes,B01,1021,Monique,Bohémier,fall
11094,Biologie I: Thèmes et principes,B02,1021,Monique,Bohémier,fall
11095,Biologie I: Thèmes et principes,B03,1021,Monique,Bohémier,fall
11128,Introduction to Parallel Computation,A01,4510,Parimala,Thulasiraman,fall
11136,Introductory Computer Science 2,B03,1020,Olivier,Tremblay-Savard,fall
11159,Biochimie I : Les molécules biochimiques et une introduction à l'énergie métabolique,A01,2361,Michael,Dickman,fall
11174,Engineering Mathematical Analysis,A01,2130,Sergio,Silva,fall
11175,Engineering Mathematical Analysis 2,A01,2132,Donald,Trim,fall
11176,Engineering Mathematical Analysis,A01,3132,Gholamhossein,Moghaddam,fall
11189,Probability 1,A01,2400,Alexandre,Leblanc,fall
11192,University 1 Chemistry: Structure and Modelling in Chemistry,B02,1300,Angela,Xidos,fall
11193,University 1 Chemistry: Structure and Modelling in Chemistry,B03,1300,Angela,Xidos,fall
11194,University 1 Chemistry: Structure and Modelling in Chemistry,B04,1300,Angela,Xidos,fall
11195,University 1 Chemistry: Structure and Modelling in Chemistry,B05,1300,Angela,Xidos,fall
11200,Drug Design and Drug Discovery,A01,4670,Frank,Schweizer,fall
11202,Introduction to Electrical and Computer Engineering,A02,1450,Blair,Yoshida,fall
11203,Introduction to Electrical and Computer Engineering,B03,1450,Douglas,Yoshida,fall
11206,Civil Engineering Geomatics,A01,2840,James,Blatz,fall
11207,Civil Engineering Geomatics,B01,2840,James,Blatz,fall
11208,Civil Engineering Geomatics,B02,2840,James,Blatz,fall
11209,Graphics for Civil Engineers,A01,2830,Christopher,Laing,fall
11210,Graphics for Civil Engineers,A02,2830,Christopher,Laing,fall
11264,Biomedical Instrumentation and Signal Processing,A01,4610,Zahra,Moussavi,fall
11269,Electric Circuits,A01,2262,Miroslaw,Pawlak,fall
11270,Electric Circuits,B01,2262,Miroslaw,Pawlak,fall
11271,Electric Circuits,B02,2262,Miroslaw,Pawlak,fall
11272,Electric Circuits,B03,2262,Miroslaw,Pawlak,fall
11299,Instrumental Analysis,B04,3590,Christian,Ward,fall
11357,Power Electronics,A01,4370,Shaahin,Filizadeh,fall
11358,Power Electronics,B03,4370,Shaahin,Filizadeh,fall
11359,Power Electronics,B01,4370,Shaahin,Filizadeh,fall
11396,Power Electronics,B02,4370,Shaahin,Filizadeh,fall
11418,Instrumental Analysis,B01,3590,Christian,Ward,fall
11420,Introductory Computer Science 2,B04,1020,Olivier,Tremblay-Savard,fall
11431,Structural Transformations in Organic Chemistry,B01,3390,Gaelen,Fehr,fall
11442,Economic Plants,A01,1300,Norman,Kenkel,fall
11443,The Flowering Plants,A01,2242,Karen,Sereda,fall
11444,The Flowering Plants,B01,2242,Karen,Sereda,fall
11445,The Flowering Plants,B02,2242,Karen,Sereda,fall
11446,The Flowering Plants,B03,2242,Karen,Sereda,fall
11451,Biology of Fungi and Lichens,A01,2260,James,Harris,fall
11452,Genetics 1,A01,2500,Dilukshi,Fernando,fall
11453,Genetics 1,B01,2500,Dilukshi,Fernando,fall
11454,Genetics 1,B02,2500,Dilukshi,Fernando,fall
11455,Evolutionary Biology,A01,3300,Phil,Grayson,fall
11456,Vascular Flora of Manitoba,A01,3242,Bruce,Ford,fall
11457,Medicinal and Hallucinogenic Plants,A01,3290,Norman,Kenkel,fall
11458,Community Ecology,K01,3312,John,Markham,fall
11459,Community Ecology,B01,3312,John,Markham,fall
11460,Community Ecology,B02,3312,John,Markham,fall
11461,Work Term 2,K01,3990,Jan,Stoyko,fall
11463,Honours Thesis (Part A),A01,4100,W,Anderson,fall
11464,Work Term 3,K01,4980,Jan,Stoyko,fall
11468,Anatomy of the Human Body,A01,1410,Jennifer,McLeese,fall
11469,Anatomy of the Human Body,A02,1410,Paul,McLeese,fall
11470,Anatomy of the Human Body,A03,1410,Kevin,McLeese,fall
11471,Anatomy of the Human Body,A04,1410,Jennifer,McLeese,fall
11472,Anatomy of the Human Body,A05,1410,Jennifer,Messing,fall
11473,Anatomy of the Human Body,B01,1410,Kristie,Lester,fall
11474,Anatomy of the Human Body,B02,1410,Kristie,Lester,fall
11475,Anatomy of the Human Body,B03,1410,Kristie,Lester,fall
11476,Anatomy of the Human Body,B04,1410,Kristie,Lester,fall
11477,Anatomy of the Human Body,B05,1410,Kristie,Lester,fall
11478,Anatomy of the Human Body,B06,1410,Kristie,Lester,fall
11479,Anatomy of the Human Body,B07,1410,Kristie,Lester,fall
11480,Anatomy of the Human Body,B08,1410,Kristie,Lester,fall
11481,Anatomy of the Human Body,B09,1410,Kristie,Lester,fall
11482,Anatomy of the Human Body,B10,1410,Kristie,Lester,fall
11483,Anatomy of the Human Body,B11,1410,Kristie,Lester,fall
11484,Anatomy of the Human Body,B12,1410,Kristie,Lester,fall
11485,Anatomy of the Human Body,B13,1410,Kristie,Lester,fall
11486,Anatomy of the Human Body,B14,1410,Kristie,Lester,fall
11487,Anatomy of the Human Body,B15,1410,Kristie,Lester,fall
11488,Anatomy of the Human Body,B16,1410,Kristie,Lester,fall
11489,Anatomy of the Human Body,B17,1410,Kristie,Lester,fall
11490,Anatomy of the Human Body,B18,1410,Kristie,Lester,fall
11491,Anatomy of the Human Body,B19,1410,Kristie,Lester,fall
11492,Anatomy of the Human Body,B20,1410,Kristie,Lester,fall
11493,Anatomy of the Human Body,B21,1410,Kristie,Lester,fall
11494,Anatomy of the Human Body,B22,1410,Kristie,Lester,fall
11495,Anatomy of the Human Body,B23,1410,Kristie,Lester,fall
11496,Anatomy of the Human Body,B24,1410,Kristie,Lester,fall
11497,Anatomy of the Human Body,B25,1410,Kristie,Lester,fall
11498,Anatomy of the Human Body,B26,1410,Kristie,Lester,fall
11499,Anatomy of the Human Body,B27,1410,Kristie,Lester,fall
11500,Anatomy of the Human Body,B28,1410,Kristie,Lester,fall
11501,Anatomy of the Human Body,B29,1410,Kristie,Lester,fall
11502,Anatomy of the Human Body,B30,1410,Kristie,Lester,fall
11503,Cell Biology,A01,2520,Steve,Whyard,fall
11504,Human Physiology 1,A01,2410,W,Fry,fall
11505,The Invertebrates,A01,2200,Brenda,Hann,fall
11506,The Invertebrates,B01,2200,Joy,Stacey,fall
11507,The Invertebrates,B02,2200,Joy,Stacey,fall
11508,The Invertebrates,B03,2200,Joy,Stacey,fall
11509,Animal Behaviour,A01,3360,James,Hare,fall
11510,Animal Behaviour,B01,3360,James,Hare,fall
11511,Animal Behaviour,B02,3360,James,Hare,fall
11512,Foundations of Population Ecology,A01,3310,Darren,Gillis,fall
11515,Applied Linear Statistical Models,A01,3000,Jenna,Tichon,fall
11516,Introduction to Probability II,A01,3400,Po,Yang,fall
11517,Statistical Inference 1,A01,4100,Mohammad,Jozani,fall
11518,Techniques of Classical and Linear Algebra,A01,1210,Jaydeep,Chipalkatti,fall
11519,Engineering Mathematical Analysis 1,A02,2130,Kirill,Kopotun,fall
11520,Graduate Microbiology (Part A),A01,7040,Silvia,Prehna,fall
11521,Techniques of Classical and Linear Algebra,B02,1210,Chandramali,Liyanage,fall
11522,Techniques of Classical and Linear Algebra,B05,1210,Chandramali,Liyanage,fall
11523,Techniques of Classical and Linear Algebra,B01,1210,Raqeeb,Rasheed,fall
11524,Introductory Organic Chemistry 1: Structure and Function,B06,2210,Horace,Sorensen,fall
11534,Foundations of Electromagnetics,A01,3580,Behzad,Kordi,fall
11535,Foundations of Electromagnetics,B01,3580,Behzad,Kordi,fall
11536,Foundations of Electromagnetics,B02,3580,Behzad,Kordi,fall
11537,Foundations of Electromagnetics,B03,3580,Behzad,Kordi,fall
11542,Skills in Biological Sciences,A01,3100,Jane,Waterman,fall
11543,Thermodynamics,A01,2202,Scott,Ormiston,fall
11544,Thermodynamics,B01,2202,Scott,Ormiston,fall
11545,Thermodynamics,B02,2202,Scott,Ormiston,fall
11546,Thermodynamics,B03,2202,Scott,Ormiston,fall
11547,Mechanics of Materials,A01,2222,Vijay,Chatoorgoon,fall
11548,Mechanics of Materials,B01,2222,Vijay,Chatoorgoon,fall
11549,Mechanics of Materials,B02,2222,Vijay,Chatoorgoon,fall
11550,Stress Analysis and Design,A01,3502,Paul,Labossiere,fall
11551,Signalling and Regulation of Gene Expression,A01,4360,Joerg,Stetefeld,fall
11555,Thesis-Part A,A01,4162,David,Kuhn,fall
11557,Biology: Foundations of Life,A04,1000,Elaine,Anjos,fall
11559,Anatomy of the Human Body,A07,1410,Kristie,Lester,fall
11560,Elements of Electric Machines and Digital Systems,B01,3010,Mohammad,Asefi,fall
11563,Elements of Electric Machines and Digital Systems,A01,3010,Mohammad,Asefi,fall
11564,Elements of Electric Machines and Digital Systems,B02,3010,Mohammad,Asefi,fall
11572,Physiologie du corps humain 1,A01,2411,TBA,TBA,fall
11573,Génétique I,A01,2501,TBA,TBA,fall
11580,University 1 Chemistry: Structure and Modelling in Chemistry,B99,1300,Angela,Xidos,fall
11582,Instrumental Analysis,B02,3590,Christian,Ward,fall
11588,Instrumental Analysis,B03,3590,Christian,Ward,fall
11590,Biochemistry 1: Biomolecules and an Introduction to Metabolic Energy,B07,2360,Ellert,Nichols,fall
11610,Microbiology I,A01,1010,Ivan,Oresnik,fall
11611,Microbiology I,B01,1010,Chris,Rathgeber,fall
11612,Microbiology I,B02,1010,Chris,Rathgeber,fall
11613,Microbiology I,B03,1010,Chris,Rathgeber,fall
11614,Microbiology I,B04,1010,Chris,Rathgeber,fall
11615,Microbiology I,B99,1010,Chris,Rathgeber,fall
11619,Biophysical Chemistry,A01,3570,Mazdak,Khajehpour,fall
11624,Infrastructure Engineering and Construction Management,A01,4380,Mohamed,Issa,fall
11625,Finite Element Analysis,A01,3710,Young,Cha,fall
11631,Signal Processing 1,A01,3780,Gabriel,Sherif,fall
11632,Signal Processing 1,B01,3780,Gabriel,Thomas,fall
11633,Signal Processing 1,B02,3780,Gabriel,Thomas,fall
11634,Signal Processing 1,B03,3780,Gabriel,Thomas,fall
11641,Vibrations and Acoustics,A01,3420,Nan,Wu,fall
11642,Heat Transfer,A01,3460,Meghan,Guyot,fall
11643,Kinematics and Dynamics,A01,3482,Igor,Telichev,fall
11644,Engineering Materials 2,A01,3542,Mengqiu,Xing,fall
11645,Engineering Materials 2,B01,3542,Mengqiu,Xing,fall
11646,Engineering Materials 2,B02,3542,Mengqiu,Xing,fall
11648,University 1 Chemistry: An Introduction to Physical Chemistry,B01,1310,James,Xidos,fall
11649,University 1 Chemistry: An Introduction to Physical Chemistry,B99,1310,James,Xidos,fall
11650,Engineering Materials 2,B03,3542,Mengqiu,Xing,fall
11665,Engineering Materials 2,B04,3542,Mengqiu,Xing,fall
11674,Microbiologie I,A01,1011,Ibrahima,St-Vincent,fall
11686,Introduction to Calculus,B26,1500,Hermie,Monterde,fall
11695,Biology of Fungi and Lichens,B02,2260,James,Harris,fall
11696,Biology of Fungi and Lichens,B01,2260,James,Harris,fall
11737,Microbial Communities,A01,3280,Vladimir,Yurkov,fall
11738,Microbial Communities,B01,3280,Elizabeth,Hughes,fall
11741,Microbiology III,A01,3030,Richard,Sparling,fall
11742,Microbiology III,B01,3030,Chris,Rathgeber,fall
11745,Anatomy of the Human Body,A06,1410,Paul,McLeese,fall
11746,Anatomy of the Human Body,B31,1410,Kristie,Lester,fall
11747,Anatomy of the Human Body,B32,1410,Kristie,Lester,fall
11748,Anatomy of the Human Body,B33,1410,Kristie,Lester,fall
11749,Anatomy of the Human Body,B34,1410,Kristie,Lester,fall
11750,Anatomy of the Human Body,B35,1410,Kristie,Lester,fall
11751,Methods of Data Collection and Analysis in Ecology,A01,3350,James,Roth,fall
11752,Environmental Physiology of Animals 1,A01,3470,Kevin,Jeffries,fall
11753,Environmental Physiology of Animals 1,B01,3470,Kevin,Scott,fall
11754,Environmental Physiology of Animals 1,B02,3470,Kevin,Scott,fall
11755,Microbiology III,B99,3030,Chris,Rathgeber,fall
11756,Microbial Communities,B99,3280,Chris,Rathgeber,fall
11757,Microbiology I,A02,1010,Diana,Mlinar,fall
11758,Programming Practices,B08,2160,Franklin,Bristow,fall
11759,Computer Programming for Scientists and Engineers,A01,1012,Lauren,Himbeault,fall
11760,Computer Programming for Scientists and Engineers,A02,1012,Robert,Guderian,fall
11761,Computer Programming for Scientists and Engineers,B01,1012,Robert,Guderian,fall
11762,Computer Programming for Scientists and Engineers,B02,1012,Robert,Guderian,fall
11763,Computer Programming for Scientists and Engineers,B03,1012,Robert,Guderian,fall
11764,Computer Programming for Scientists and Engineers,B04,1012,Robert,Guderian,fall
11765,Computer Programming for Scientists and Engineers,B05,1012,Robert,Guderian,fall
11766,Computer Programming for Scientists and Engineers,B06,1012,Robert,Guderian,fall
11767,Computer Programming for Scientists and Engineers,B07,1012,Robert,Guderian,fall
11768,Computer Programming for Scientists and Engineers,B08,1012,Robert,Guderian,fall
11769,Computer Programming for Scientists and Engineers,B09,1012,Robert,Guderian,fall
11775,Inorganic Chemistry: Reactivity and Properties,A01,3400,Scott,Kroeker,fall
11776,Techniques of Classical and Linear Algebra,A03,1210,Donald,Trim,fall
11796,Contemporary Statistics for Engineers,B02,2220,TBA,TBA,fall
11799,Introduction to Statics,A03,1440,Vincent,McFarlane,fall
11806,Applied Calculus 1,B05,1510,Kristaps,Balodis,fall
11807,Applied Calculus 1,B06,1510,Waweru,Kariuki,fall
11808,Applied Calculus 1,B07,1510,Waweru,Kariuki,fall
11809,Applied Calculus 1,B08,1510,Yijian,Liu,fall
11817,Fundamentals of Fluid Mechanics,A01,2262,Mark,Tachie,fall
11818,Engineering Materials 1,A01,2272,Olanrewaju,Ojo,fall
11819,Inorganic Chemistry: Reactivity and Properties,B01,3400,Scott,Kroeker,fall
11820,Engineering Materials 1,B01,2272,Olanrewaju,Ojo,fall
11821,Engineering Materials 1,B02,2272,Olanrewaju,Ojo,fall
11843,Anatomie du corps humain,A01,1411,Ibrahima,Diallo,fall
11847,Anatomie du corps humain,B03,1411,Ibrahima,Diallo,fall
11848,Anatomie du corps humain,B04,1411,TBA,TBA,fall
11862,Fundamentals of Fluid Mechanics,B01,2262,Mark,Tachie,fall
11863,Fundamentals of Fluid Mechanics,B02,2262,Mark,Tachie,fall
11865,Techniques of Classical and Linear Algebra,B06,1210,Raqeeb,Rasheed,fall
11866,Techniques of Classical and Linear Algebra,B07,1210,Yijian,Liu,fall
11867,Techniques of Classical and Linear Algebra,B08,1210,Raqeeb,Rasheed,fall
11873,Introduction to Calculus,A07,1500,Fei,Schippers,fall
11874,Introduction to Calculus,B01,1500,Raqeeb,Rasheed,fall
11875,Introduction to Calculus,B08,1500,Alex,Penner,fall
11876,Introduction to Calculus,B11,1500,Babak,doust-Azar,fall
11877,Introduction to Calculus,B12,1500,Dinamo,Djounvouna,fall
11879,Research Methodologies (Part A),A01,7210,Pourang,Irani,fall
11884,Digital Logic Systems,B04,2220,Douglas,Buchanan,fall
11921,Marine Biodiversity,A01,4220,Gail,Davoren,fall
11922,Professional Engineering Practice in Manitoba-Part A,A01,4020,Nusraat,Masood,fall
11925,Electronics 3E,B03,3670,Aniruddha,Gole,fall
11929,Signal Processing 1,B04,3780,Gabriel,Thomas,fall
11931,Mathematical Statistics,A01,3800,Elif,Acar,fall
11974,Genetics 2,A01,3500,Jay,Kormish,fall
11990,Biomedical Instrumentation and Signal Processing,B01,4610,Sherif,Sherif,fall
11991,Microwave Engineering,B02,4290,Dustin,Isleifson,fall
12000,University 1 Chemistry: An Introduction to Physical Chemistry,A01,1310,Hans,Schreckenbach,fall
12071,University 1 Chemistry: An Introduction to Physical Chemistry,B02,1310,James,Xidos,fall
12075,Microbiology III,B02,3030,Chris,Rathgeber,fall
12079,Quantum Mechanics 1,A01,7720,Peter,Blunden,fall
12117,Data Structures and Algorithms,A02,2140,Heather,Matheson,fall
12118,Programming Practices,A02,2160,Franklin,Bristow,fall
12122,Optoelectronics,A01,4580,Arkady,Major,fall
12131,Molecular Biology Techniques for Eukaryotes - DNA,A01,4554,Mark,Belmonte,fall
12132,Molecular Biology Techniques for Eukaryotes - RNA,A01,4556,Dirk,Weihrauch,fall
12133,Molecular Biology of Eukaryotes (DNA),A01,7554,Mark,Belmonte,fall
12134,Molecular Biology of Eukaryotes (RNA),A01,7556,Dirk,Weihrauch,fall
12136,Optoelectronics,B01,4580,Arkady,Major,fall
12137,Control Systems,B05,4150,Blair,Yoshida,fall
12145,Manufacturing Planning and Quality Control,A01,3582,Qingjin,Peng,fall
12156,Co-operative Work 1-Biosystems Engineering,K01,4800,Nazim,Cicek,fall
12157,Co-operative Work 1-Electrical and Computer Engineering,K03,4800,Bob,McLeod,fall
12158,Co-operative Work 1-Mechanical Engineering,K04,4800,David,Kuhn,fall
12159,Co-operative Work 1-IEEQ,K05,4800,Nusraat,Masood,fall
12160,Co-operative Work 2-Biosystems Engineering,K01,4810,Nazim,Cicek,fall
12161,Co-operative Work 2-Civil Engineering,K02,4810,Qiuyan,Yuan,fall
12162,Co-operative Work 2-Electrical and Computer Engineering,K03,4810,Bob,McLeod,fall
12163,Co-operative Work 2-Mechanical Engineering,K04,4810,David,Kuhn,fall
12174,University 1 Chemistry: Structure and Modelling in Chemistry,A02,1300,James,Xidos,fall
12231,Co-operative Work 3-Civil Engineering,K02,4820,Qiuyan,Yuan,fall
12233,Co-operative Work 3-Mechanical Engineering,K04,4820,David,Kuhn,fall
12288,Co-operative Work 4-Mechanical Engineering,K04,4830,David,Kuhn,fall
12402,Fluid Mechanics and Applications,A01,3492,Bingchen,Wang,fall
12410,Techniques of Classical and Linear Algebra,B09,1210,Raqeeb,Rasheed,fall
12513,Biology: Biological Diversity and Interaction,A01,1010,Karen,Sereda,fall
12514,Plant Physiology,A01,3400,Sylvie,Stasolla,fall
12515,Plant Physiology,B01,3400,Sylvie,Stasolla,fall
12516,Plant Physiology,B02,3400,Sylvie,Stasolla,fall
12518,Analysis of Biological Communities,A01,4312,Norman,Kenkel,fall
12519,Methods for Analysing Biological Data,A01,7540,Norman,Kenkel,fall
12520,Core Skills in Biological Sciences Research,A01,7100,W,Anderson,fall
12574,Techniques of Classical and Linear Algebra,B10,1210,Agnes,Omotosho,fall
12575,Techniques of Classical and Linear Algebra,B11,1210,Mohammad,Shirazi,fall
12576,Techniques of Classical and Linear Algebra,B12,1210,Mohammad,Shirazi,fall
12577,Introduction to Calculus,B20,1500,Lubana,Yasmin,fall
12606,Applied Calculus 1,B04,1510,Waweru,Kariuki,fall
12609,Calculus 2,B12,1700,Gurjyot,Kaur,fall
12610,Calculus 2,B11,1700,Agnes,Omotosho,fall
12611,Calculus 2,B06,1700,Sahar,Lamey,fall
12612,Calculus 2,B05,1700,Kaiming,Guo,fall
12655,Introductory Analytical Chemistry,A01,2470,Gregg,Tomy,fall
12656,Introductory Analytical Chemistry,B01,2470,Sabine,Kuss,fall
12657,Introductory Analytical Chemistry,B03,2470,Sabine,Kuss,fall
12658,Introductory Analytical Chemistry,B02,2470,Sabine,Kuss,fall
12659,Introductory Analytical Chemistry,B99,2470,Sabine,Kuss,fall
